region_index,region_label,time,speed_kmh,free_flow_speed_kmh,congestion_level_pct,travel_time_per_10km_min
0,Bronx County,2025-02-20T22:00,37.8,43.9,16,15.8
0,Bronx County,2025-02-20T23:00,37.6,43.1,14.6,15.9
0,Bronx County,2025-02-21T00:00,38.3,42.2,10.1,15.6
0,Bronx County,2025-02-21T01:00,37.4,41.1,9.9,16
0,Bronx County,2025-02-21T02:00,38.1,40.9,7.2,15.7
0,Bronx County,2025-02-21T03:00,41.2,43.3,5.1,14.5
0,Bronx County,2025-02-21T04:00,46.1,47.6,3.3,13
0,Bronx County,2025-02-21T05:00,46.9,50.2,6.9,12.7
0,Bronx County,2025-02-21T06:00,42.1,48.3,14.7,14.2
0,Bronx County,2025-02-21T07:00,36.3,44.2,21.7,16.5
0,Bronx County,2025-02-21T08:00,33,42.7,29.3,18.1
0,Bronx County,2025-02-21T09:00,31.4,42,33.6,19
0,Bronx County,2025-02-21T10:00,30.8,42.6,38.2,19.4
0,Bronx County,2025-02-21T11:00,30.2,42.6,41,19.8
0,Bronx County,2025-02-21T12:00,29.6,42.3,42.7,20.2
0,Bronx County,2025-02-21T13:00,29.6,42.4,43.3,20.2
0,Bronx County,2025-02-21T14:00,27.7,42.7,54.4,21.6
0,Bronx County,2025-02-21T15:00,26.7,42.3,58,22.3
0,Bronx County,2025-02-21T16:00,24.9,40.8,63.3,24
0,Bronx County,2025-02-21T17:00,24.4,40.2,64.3,24.4
0,Bronx County,2025-02-21T18:00,27.9,41.9,49.8,21.4
0,Bronx County,2025-02-21T19:00,31.6,42.8,35.4,18.9
0,Bronx County,2025-02-21T20:00,32.8,42.6,29.9,18.2
0,Bronx County,2025-02-21T21:00,35.3,42.7,20.9,16.9
0,Bronx County,2025-02-21T22:00,36.7,42.8,16.6,16.3
0,Bronx County,2025-02-21T23:00,36.1,42,16.2,16.5
0,Bronx County,2025-02-22T00:00,35.7,41.3,15.7,16.7
0,Bronx County,2025-02-22T01:00,35.6,40.5,13.5,16.8
0,Bronx County,2025-02-22T02:00,37.8,40.8,7.8,15.8
0,Bronx County,2025-02-22T03:00,39.5,41.7,5.6,15.1
0,Bronx County,2025-02-22T04:00,41.4,43.6,5.2,14.4
0,Bronx County,2025-02-22T05:00,44.6,46.3,3.8,13.4
0,Bronx County,2025-02-22T06:00,46.7,48.5,3.8,12.8
0,Bronx County,2025-02-22T07:00,44.7,48.1,7.5,13.3
0,Bronx County,2025-02-22T08:00,42.3,47.4,11.8,14.1
0,Bronx County,2025-02-22T09:00,39.4,46.7,18.5,15.2
0,Bronx County,2025-02-22T10:00,38.3,46.6,21.6,15.6
0,Bronx County,2025-02-22T11:00,35.5,45.7,28.6,16.8
0,Bronx County,2025-02-22T12:00,34,45.2,32.7,17.6
0,Bronx County,2025-02-22T13:00,33.4,45.1,34.7,17.9
0,Bronx County,2025-02-22T14:00,31.6,44.4,40.2,18.9
0,Bronx County,2025-02-22T15:00,30.9,44.1,42.7,19.3
0,Bronx County,2025-02-22T16:00,30.5,44,44,19.6
0,Bronx County,2025-02-22T17:00,31.7,44.3,39.6,18.8
0,Bronx County,2025-02-22T18:00,31.5,43.9,39.2,19
0,Bronx County,2025-02-22T19:00,33.1,43.6,31.8,18.1
0,Bronx County,2025-02-22T20:00,33.6,43.3,28.8,17.8
0,Bronx County,2025-02-22T21:00,34.3,43,25.2,17.4
0,Bronx County,2025-02-22T22:00,36.5,44.1,20.7,16.4
0,Bronx County,2025-02-22T23:00,37.4,43.8,17,16
0,Bronx County,2025-02-23T00:00,37.6,42.5,12.9,15.9
0,Bronx County,2025-02-23T01:00,38.5,41.8,8.7,15.5
0,Bronx County,2025-02-23T02:00,38.5,41.1,6.9,15.5
0,Bronx County,2025-02-23T03:00,39,41.1,5.4,15.3
0,Bronx County,2025-02-23T04:00,40.3,42.3,4.7,14.8
0,Bronx County,2025-02-23T05:00,43,44.5,3.4,13.9
0,Bronx County,2025-02-23T06:00,45.9,46.7,1.7,13
0,Bronx County,2025-02-23T07:00,45.5,47,3.3,13.1
0,Bronx County,2025-02-23T08:00,44.8,47.6,6.1,13.3
0,Bronx County,2025-02-23T09:00,45.3,48.9,7.9,13.2
0,Bronx County,2025-02-23T10:00,43.3,48.7,12.5,13.8
0,Bronx County,2025-02-23T11:00,41,48.5,18.2,14.6
0,Bronx County,2025-02-23T12:00,39.4,47.8,21.3,15.2
0,Bronx County,2025-02-23T13:00,37.6,47.1,25.4,15.9
0,Bronx County,2025-02-23T14:00,34.4,46.4,34.6,17.4
0,Bronx County,2025-02-23T15:00,34.2,46.2,35.1,17.5
0,Bronx County,2025-02-23T16:00,34.4,46,33.6,17.4
0,Bronx County,2025-02-23T17:00,34.4,46,33.7,17.4
0,Bronx County,2025-02-23T18:00,34.1,45.8,34.3,17.5
0,Bronx County,2025-02-23T19:00,35.2,45.3,28.5,17
0,Bronx County,2025-02-23T20:00,36.9,45.1,22,16.2
0,Bronx County,2025-02-23T21:00,38.8,44.9,15.6,15.4
0,Bronx County,2025-02-23T22:00,39.9,44.3,11,15
0,Bronx County,2025-02-23T23:00,39.3,42.9,9.1,15.2
0,Bronx County,2025-02-24T00:00,38.2,41.2,7.9,15.6
0,Bronx County,2025-02-24T01:00,37.5,40.1,7,15.9
0,Bronx County,2025-02-24T02:00,38.4,40.6,5.5,15.5
0,Bronx County,2025-02-24T03:00,41.1,42.7,3.9,14.5
0,Bronx County,2025-02-24T04:00,46.1,47.3,2.4,12.9
0,Bronx County,2025-02-24T05:00,48.2,51.2,6.2,12.4
0,Bronx County,2025-02-24T06:00,37.6,47.3,25.9,15.9
0,Bronx County,2025-02-24T07:00,26.9,41,52.5,22.2
0,Bronx County,2025-02-24T08:00,23.5,39.4,67,25.4
0,Bronx County,2025-02-24T09:00,27,40,48.3,22.2
0,Bronx County,2025-02-24T10:00,30.3,41.5,36.7,19.7
0,Bronx County,2025-02-24T11:00,30.6,41.5,35.4,19.5
0,Bronx County,2025-02-24T12:00,30.5,41.2,34.9,19.6
0,Bronx County,2025-02-24T13:00,29.6,41.2,39,20.2
0,Bronx County,2025-02-24T14:00,27.2,40.5,48.5,21.9
0,Bronx County,2025-02-24T15:00,25.5,40.3,58.1,23.5
0,Bronx County,2025-02-24T16:00,22.4,39.1,74.4,26.7
0,Bronx County,2025-02-24T17:00,22.5,39.3,74.4,26.5
0,Bronx County,2025-02-24T18:00,26,40,53.7,23
0,Bronx County,2025-02-24T19:00,31.9,41.2,29.1,18.7
0,Bronx County,2025-02-24T20:00,34.6,41.7,20.3,17.3
0,Bronx County,2025-02-24T21:00,37.4,43,15,16
0,Bronx County,2025-02-24T22:00,37.5,42.4,13.2,15.9
0,Bronx County,2025-02-24T23:00,37.8,42,11.2,15.8
0,Bronx County,2025-02-25T00:00,37.6,41,9,15.9
0,Bronx County,2025-02-25T01:00,37.3,39.7,6.5,16
0,Bronx County,2025-02-25T02:00,38.2,40.3,5.3,15.6
0,Bronx County,2025-02-25T03:00,42.1,43.5,3.3,14.2
0,Bronx County,2025-02-25T04:00,46.5,47.8,2.6,12.8
0,Bronx County,2025-02-25T05:00,46.8,50.4,7.5,12.7
0,Bronx County,2025-02-25T06:00,35.4,46.4,30.9,16.9
0,Bronx County,2025-02-25T07:00,25.9,40.6,56.4,23
0,Bronx County,2025-02-25T08:00,23.8,39.6,66.1,25.1
0,Bronx County,2025-02-25T09:00,27.5,40.5,47.2,21.7
0,Bronx County,2025-02-25T10:00,28.9,40.8,40.8,20.7
0,Bronx County,2025-02-25T11:00,29,40.5,39.3,20.6
0,Bronx County,2025-02-25T12:00,28.7,40.2,39.9,20.8
0,Bronx County,2025-02-25T13:00,28.8,40.5,40.9,20.8
0,Bronx County,2025-02-25T14:00,26.6,40.3,51.2,22.4
0,Bronx County,2025-02-25T15:00,24.3,40,64,24.5
0,Bronx County,2025-02-25T16:00,23.6,39.5,67.5,25.3
0,Bronx County,2025-02-25T17:00,23.6,39.8,68.6,25.4
0,Bronx County,2025-02-25T18:00,27.1,40.6,49.7,22
0,Bronx County,2025-02-25T19:00,32.4,41.7,28.4,18.4
0,Bronx County,2025-02-25T20:00,35,42.2,20.5,17.1
0,Bronx County,2025-02-25T21:00,37.1,43.1,16.3,16.1
0,Bronx County,2025-02-25T22:00,37.2,43.2,16,16
0,Bronx County,2025-02-25T23:00,36.7,41.7,13.6,16.3
0,Bronx County,2025-02-26T00:00,37.5,41.1,9.7,15.9
0,Bronx County,2025-02-26T01:00,36.7,39.7,8,16.3
0,Bronx County,2025-02-26T02:00,37.7,40.1,6.4,15.8
0,Bronx County,2025-02-26T03:00,41.7,43.6,4.4,14.3
0,Bronx County,2025-02-26T04:00,45.8,47.4,3.4,13
0,Bronx County,2025-02-26T05:00,46.9,50.9,8.4,12.7
0,Bronx County,2025-02-26T06:00,36.7,46.6,26.8,16.3
0,Bronx County,2025-02-26T07:00,26.3,40.8,54.6,22.7
0,Bronx County,2025-02-26T08:00,23.6,39.4,66.6,25.3
0,Bronx County,2025-02-26T09:00,26.6,40.3,51.4,22.5
0,Bronx County,2025-02-26T10:00,27.2,40.4,48.1,21.9
0,Bronx County,2025-02-26T11:00,27.3,39.8,45.7,21.9
0,Bronx County,2025-02-26T12:00,27,39.7,47.1,22.2
0,Bronx County,2025-02-26T13:00,27.2,40.2,47.7,22
0,Bronx County,2025-02-26T14:00,24.3,39.5,62.6,24.6
0,Bronx County,2025-02-26T15:00,23.1,39.7,71.7,25.9
0,Bronx County,2025-02-26T16:00,22.9,39.3,71.2,26.1
0,Bronx County,2025-02-26T17:00,22.9,39.2,71.4,26.1
0,Bronx County,2025-02-26T18:00,25.7,40.5,57.1,23.2
0,Bronx County,2025-02-26T19:00,30.5,41.6,36.4,19.6
0,Bronx County,2025-02-26T20:00,34.3,42.3,23.3,17.4
0,Bronx County,2025-02-26T21:00,37.1,43.6,17.5,16.1
0,Bronx County,2025-02-26T22:00,36.7,43.3,17.7,16.3
0,Bronx County,2025-02-26T23:00,37.3,42.8,14.9,16
0,Bronx County,2025-02-27T00:00,37.6,41.7,10.6,15.9
0,Bronx County,2025-02-27T01:00,36.7,39.9,8.6,16.3
0,Bronx County,2025-02-27T02:00,37.6,40.4,7.4,15.9
0,Bronx County,2025-02-27T03:00,41.8,43.7,4.5,14.3
0,Bronx County,2025-02-27T04:00,46.8,48,2.4,12.8
0,Bronx County,2025-02-27T05:00,47.6,51.3,7.8,12.6
0,Bronx County,2025-02-27T06:00,35.8,46.5,30,16.7
0,Bronx County,2025-02-27T07:00,25.4,40.1,57.9,23.5
0,Bronx County,2025-02-27T08:00,22.9,38.9,69.3,26.1
0,Bronx County,2025-02-27T09:00,26.4,40.3,52.4,22.6
0,Bronx County,2025-02-27T10:00,28.7,41.2,43.7,20.8
0,Bronx County,2025-02-27T11:00,28.6,41,43.2,20.9
0,Bronx County,2025-02-27T12:00,28.5,40.9,43.1,20.9
0,Bronx County,2025-02-27T13:00,27.9,40.9,46.2,21.4
0,Bronx County,2025-02-27T14:00,24.7,40.1,62.3,24.2
0,Bronx County,2025-02-27T15:00,23.2,39.8,71.1,25.7
0,Bronx County,2025-02-27T16:00,23,39.4,71.1,25.9
0,Bronx County,2025-02-27T17:00,23.7,39.7,67.5,25.2
0,Bronx County,2025-02-27T18:00,27.4,41.2,50.4,21.8
0,Bronx County,2025-02-27T19:00,31.5,42.4,34.4,19
0,Bronx County,2025-02-27T20:00,33.4,42.4,27.1,17.9
0,Bronx County,2025-02-27T21:00,37.2,43.5,16.9,16
0,Bronx County,2025-02-27T22:00,37.9,43.9,15.8,15.8
0,Bronx County,2025-02-27T23:00,36.7,42.9,16.9,16.3
0,Bronx County,2025-02-28T00:00,35,41.3,17.7,17.1
0,Bronx County,2025-02-28T01:00,37.5,41,9.4,15.9
0,Bronx County,2025-02-28T02:00,38.3,41.3,7.7,15.6
0,Bronx County,2025-02-28T03:00,41,43.4,5.7,14.6
0,Bronx County,2025-02-28T04:00,45.7,47.4,3.6,13.1
0,Bronx County,2025-02-28T05:00,47.1,50.4,7,12.7
0,Bronx County,2025-02-28T06:00,35.9,46.3,29,16.6
0,Bronx County,2025-02-28T07:00,26.9,40.3,49.5,22.2
0,Bronx County,2025-02-28T08:00,25.5,39.6,55.3,23.5
0,Bronx County,2025-02-28T09:00,28.5,41.1,44.1,21
0,Bronx County,2025-02-28T10:00,27.6,41,48.4,21.7
0,Bronx County,2025-02-28T11:00,27.3,40.9,49.9,21.9
0,Bronx County,2025-02-28T12:00,27.1,40.9,50.8,22.1
0,Bronx County,2025-02-28T13:00,26.1,40.6,55.1,22.9
0,Bronx County,2025-02-28T14:00,22.6,39.9,76.2,26.4
0,Bronx County,2025-02-28T15:00,20.4,39.3,92.7,29.4
0,Bronx County,2025-02-28T16:00,20.2,39.3,93.8,29.5
0,Bronx County,2025-02-28T17:00,20.9,39,86.2,28.6
0,Bronx County,2025-02-28T18:00,23.1,39.9,72.8,25.9
0,Bronx County,2025-02-28T19:00,27.6,41.2,49.2,21.6
0,Bronx County,2025-02-28T20:00,31.4,41.7,32.6,19
0,Bronx County,2025-02-28T21:00,33.6,42.2,25.3,17.8
0,Bronx County,2025-02-28T22:00,32.6,41.8,28.4,18.4
0,Bronx County,2025-02-28T23:00,34.4,41.6,20.9,17.4
0,Bronx County,2025-03-01T00:00,35.3,41,16,16.9
0,Bronx County,2025-03-01T01:00,36,40.3,11.9,16.6
0,Bronx County,2025-03-01T02:00,36.8,40.5,10.2,16.2
0,Bronx County,2025-03-01T03:00,39.2,41.9,6.8,15.2
0,Bronx County,2025-03-01T04:00,42.7,44.4,3.9,14
0,Bronx County,2025-03-01T05:00,45,46.6,3.5,13.3
0,Bronx County,2025-03-01T06:00,45.9,48.2,4.8,13
0,Bronx County,2025-03-01T07:00,44.3,47.8,7.9,13.5
0,Bronx County,2025-03-01T08:00,41.1,47,14.4,14.5
0,Bronx County,2025-03-01T09:00,38.4,46.5,21,15.5
0,Bronx County,2025-03-01T10:00,35.9,45.9,27.7,16.6
0,Bronx County,2025-03-01T11:00,33.2,45.4,36.5,18
0,Bronx County,2025-03-01T12:00,31.5,44.5,41.2,19
0,Bronx County,2025-03-01T13:00,30.7,43.7,42.3,19.5
0,Bronx County,2025-03-01T14:00,28.8,43.3,50.3,20.8
0,Bronx County,2025-03-01T15:00,27.5,42.7,55.3,21.7
0,Bronx County,2025-03-01T16:00,27.7,42.9,54.4,21.5
0,Bronx County,2025-03-01T17:00,28.1,43,53.2,21.3
0,Bronx County,2025-03-01T18:00,30.4,43.5,42.8,19.6
0,Bronx County,2025-03-01T19:00,31,42.6,37.4,19.3
0,Bronx County,2025-03-01T20:00,33,42.8,29.6,18.1
0,Bronx County,2025-03-01T21:00,34.4,42.8,24.1,17.3
0,Bronx County,2025-03-01T22:00,36.9,43.4,17.5,16.2
0,Bronx County,2025-03-01T23:00,37.9,43.5,14.6,15.8
0,Bronx County,2025-03-02T00:00,38.1,42.2,10.5,15.7
0,Bronx County,2025-03-02T01:00,37.8,41.2,8.9,15.8
0,Bronx County,2025-03-02T02:00,38.6,41.3,6.9,15.5
0,Bronx County,2025-03-02T03:00,39.6,41.8,5.5,15.1
0,Bronx County,2025-03-02T04:00,40.7,42.3,3.7,14.7
0,Bronx County,2025-03-02T05:00,42.9,44.6,3.8,13.9
0,Bronx County,2025-03-02T06:00,44.8,46,2.6,13.3
0,Bronx County,2025-03-02T07:00,44.8,46.7,4.3,13.3
0,Bronx County,2025-03-02T08:00,44.5,47.4,6.5,13.4
0,Bronx County,2025-03-02T09:00,43.9,48.1,9.6,13.6
0,Bronx County,2025-03-02T10:00,42.4,48,13.3,14.1
0,Bronx County,2025-03-02T11:00,39.2,47.4,20.8,15.2
0,Bronx County,2025-03-02T12:00,37.1,46.7,25.7,16.1
0,Bronx County,2025-03-02T13:00,36.1,46.2,28.1,16.6
0,Bronx County,2025-03-02T14:00,33.3,45.1,35.3,17.9
0,Bronx County,2025-03-02T15:00,33.4,45.4,35.7,17.9
0,Bronx County,2025-03-02T16:00,33.9,45.7,34.4,17.6
0,Bronx County,2025-03-02T17:00,34.2,45.8,33.8,17.5
0,Bronx County,2025-03-02T18:00,35.2,45.3,28.8,17
0,Bronx County,2025-03-02T19:00,34.6,44.2,27.5,17.3
0,Bronx County,2025-03-02T20:00,36.1,44.3,22.5,16.5
0,Bronx County,2025-03-02T21:00,37.6,43.8,16.4,15.9
0,Bronx County,2025-03-02T22:00,37.3,43.1,15.6,16
0,Bronx County,2025-03-02T23:00,37.6,42.2,12.1,15.9
0,Bronx County,2025-03-03T00:00,38.2,41.3,8,15.6
0,Bronx County,2025-03-03T01:00,36.5,39.2,7.5,16.4
0,Bronx County,2025-03-03T02:00,38.5,40.4,5,15.5
0,Bronx County,2025-03-03T03:00,41.3,42.8,3.6,14.5
0,Bronx County,2025-03-03T04:00,47.7,48.3,1.2,12.5
0,Bronx County,2025-03-03T05:00,47.8,51.1,6.7,12.5
0,Bronx County,2025-03-03T06:00,35.9,46.3,28.7,16.6
0,Bronx County,2025-03-03T07:00,27.1,41,51.1,22.1
0,Bronx County,2025-03-03T08:00,25.5,39.8,55.9,23.4
0,Bronx County,2025-03-03T09:00,28,40.6,44.9,21.4
0,Bronx County,2025-03-03T10:00,29.4,40.9,39.1,20.3
0,Bronx County,2025-03-03T11:00,28.7,40.6,41.1,20.8
0,Bronx County,2025-03-03T12:00,28.9,40.4,39.7,20.7
0,Bronx County,2025-03-03T13:00,28.3,40.4,42.4,21.1
0,Bronx County,2025-03-03T14:00,25.8,39.7,53.7,23.2
0,Bronx County,2025-03-03T15:00,24.7,39.7,60.8,24.2
0,Bronx County,2025-03-03T16:00,22.6,39.2,73.2,26.5
0,Bronx County,2025-03-03T17:00,22.5,38.7,72.1,26.6
0,Bronx County,2025-03-03T18:00,28,40.9,46,21.3
0,Bronx County,2025-03-03T19:00,32.7,41.1,25.5,18.3
0,Bronx County,2025-03-03T20:00,35.2,41.8,18.7,17
0,Bronx County,2025-03-03T21:00,37.4,42.7,14,16
0,Bronx County,2025-03-03T22:00,38.5,43,11.7,15.5
0,Bronx County,2025-03-03T23:00,38.4,42.5,10.6,15.5
0,Bronx County,2025-03-04T00:00,36.6,40.7,11.1,16.3
0,Bronx County,2025-03-04T01:00,36.9,39.8,7.8,16.2
0,Bronx County,2025-03-04T02:00,38.4,40.4,5.2,15.6
0,Bronx County,2025-03-04T03:00,42.6,44.1,3.6,14
0,Bronx County,2025-03-04T04:00,48.4,49.2,1.6,12.3
0,Bronx County,2025-03-04T05:00,46.7,50.8,8.8,12.8
0,Bronx County,2025-03-04T06:00,35.6,46.3,30,16.8
0,Bronx County,2025-03-04T07:00,26.2,40.7,55.3,22.8
0,Bronx County,2025-03-04T08:00,24.3,39.6,62.9,24.6
0,Bronx County,2025-03-04T09:00,27.2,40.3,48.2,22
0,Bronx County,2025-03-04T10:00,29.2,40.7,39.5,20.5
0,Bronx County,2025-03-04T11:00,29.1,40.4,39.1,20.6
0,Bronx County,2025-03-04T12:00,29,40.6,39.9,20.6
0,Bronx County,2025-03-04T13:00,28.6,40.4,41,20.9
0,Bronx County,2025-03-04T14:00,26.5,40.3,51.8,22.5
0,Bronx County,2025-03-04T15:00,24.6,40,62.3,24.3
0,Bronx County,2025-03-04T16:00,24.1,39.5,64,24.8
0,Bronx County,2025-03-04T17:00,23.6,39.2,65.8,25.3
0,Bronx County,2025-03-04T18:00,27.5,40.7,47.9,21.7
0,Bronx County,2025-03-04T19:00,31.8,41.4,30.1,18.8
0,Bronx County,2025-03-04T20:00,34.5,41.6,20.6,17.3
0,Bronx County,2025-03-04T21:00,36.9,42.7,15.7,16.2
0,Bronx County,2025-03-04T22:00,39.2,44.1,12.4,15.2
0,Bronx County,2025-03-04T23:00,38,42.7,12.4,15.7
0,Bronx County,2025-03-05T00:00,36.4,41.5,13.9,16.4
0,Bronx County,2025-03-05T01:00,37,40.3,8.9,16.1
0,Bronx County,2025-03-05T02:00,38.3,40.7,6.2,15.6
0,Bronx County,2025-03-05T03:00,42.3,44,3.9,14.1
0,Bronx County,2025-03-05T04:00,47.2,49,3.7,12.7
0,Bronx County,2025-03-05T05:00,46.3,51.1,10.3,12.9
0,Bronx County,2025-03-05T06:00,35.5,46.4,30.4,16.8
0,Bronx County,2025-03-05T07:00,26.9,40.8,51.8,22.2
0,Bronx County,2025-03-05T08:00,24.9,39.5,58.7,24
0,Bronx County,2025-03-05T09:00,28.5,40.7,42.7,21
0,Bronx County,2025-03-05T10:00,29,40.8,40.5,20.6
0,Bronx County,2025-03-05T11:00,29.8,40.7,36.5,20
0,Bronx County,2025-03-05T12:00,29.2,40.5,38.4,20.5
0,Bronx County,2025-03-05T13:00,28.7,40.5,41.1,20.8
0,Bronx County,2025-03-05T14:00,26.5,40.2,51.8,22.6
0,Bronx County,2025-03-05T15:00,24.7,39.8,61.1,24.2
0,Bronx County,2025-03-05T16:00,21.3,38.3,79.4,28
0,Bronx County,2025-03-05T17:00,21,38.1,81.6,28.5
0,Bronx County,2025-03-05T18:00,24.2,39.3,62.1,24.7
0,Bronx County,2025-03-05T19:00,30,41.2,37.2,19.9
0,Bronx County,2025-03-05T20:00,32.5,41.3,27.1,18.4
0,Bronx County,2025-03-05T21:00,34.8,42.3,21.4,17.2
0,Bronx County,2025-03-05T22:00,35.4,42.7,20.5,16.9
0,Bronx County,2025-03-05T23:00,36.6,42.6,16.2,16.3
0,Bronx County,2025-03-06T00:00,36.7,41.8,13.6,16.3
0,Bronx County,2025-03-06T01:00,37.7,40.9,8.5,15.9
0,Bronx County,2025-03-06T02:00,38.4,41,6.5,15.5
0,Bronx County,2025-03-06T03:00,42.7,44.6,4.3,14
0,Bronx County,2025-03-06T04:00,47.9,49.1,2.4,12.5
0,Bronx County,2025-03-06T05:00,47.5,51.2,7.9,12.6
0,Bronx County,2025-03-06T06:00,36.1,46.4,28.4,16.5
0,Bronx County,2025-03-06T07:00,26.8,40.9,52.7,22.3
0,Bronx County,2025-03-06T08:00,25.3,40,57.9,23.6
0,Bronx County,2025-03-06T09:00,28,40.8,45.6,21.3
0,Bronx County,2025-03-06T10:00,29.3,41.1,39.8,20.4
0,Bronx County,2025-03-06T11:00,27.6,40.2,45.4,21.6
0,Bronx County,2025-03-06T12:00,27.9,40.2,43.6,21.4
0,Bronx County,2025-03-06T13:00,28.7,41.1,43.1,20.8
0,Bronx County,2025-03-06T14:00,26.5,40.4,52.4,22.5
0,Bronx County,2025-03-06T15:00,24.7,40.3,62.7,24.2
0,Bronx County,2025-03-06T16:00,23.2,39.4,70,25.8
0,Bronx County,2025-03-06T17:00,23.5,39.7,68.7,25.4
0,Bronx County,2025-03-06T18:00,28.1,41.2,46.8,21.3
0,Bronx County,2025-03-06T19:00,31.9,42.4,32.9,18.8
0,Bronx County,2025-03-06T20:00,34.1,42.3,23.9,17.5
0,Bronx County,2025-03-06T21:00,37,43.2,16.7,16.1
0,Bronx County,2025-03-06T22:00,37.9,44,16,15.8
0,Bronx County,2025-03-06T23:00,38.1,43.6,14.2,15.7
0,Bronx County,2025-03-07T00:00,38.5,42.9,11.5,15.5
0,Bronx County,2025-03-07T01:00,38.6,41.5,7.5,15.5
0,Bronx County,2025-03-07T02:00,39.2,41.7,6.4,15.2
0,Bronx County,2025-03-07T03:00,42,43.8,4.1,14.2
0,Bronx County,2025-03-07T04:00,47.7,48.4,1.5,12.5
0,Bronx County,2025-03-07T05:00,47.1,50.7,7.5,12.7
0,Bronx County,2025-03-07T06:00,37.6,46.3,23.1,15.9
0,Bronx County,2025-03-07T07:00,28.2,40.7,44,21.2
0,Bronx County,2025-03-07T08:00,26.6,39.7,48.8,22.4
0,Bronx County,2025-03-07T09:00,29.4,41,39.2,20.3
0,Bronx County,2025-03-07T10:00,29.9,41.4,38.6,20
0,Bronx County,2025-03-07T11:00,29.9,41.9,40.1,20
0,Bronx County,2025-03-07T12:00,29.3,41.7,41.8,20.4
0,Bronx County,2025-03-07T13:00,29.3,42.1,43.9,20.4
0,Bronx County,2025-03-07T14:00,25.6,41,60,23.3
0,Bronx County,2025-03-07T15:00,22.6,40,76.6,26.4
0,Bronx County,2025-03-07T16:00,22.6,39.8,75.8,26.4
0,Bronx County,2025-03-07T17:00,23.7,40.3,69.9,25.2
0,Bronx County,2025-03-07T18:00,27.2,41.8,53.2,21.9
0,Bronx County,2025-03-07T19:00,30.4,42,38.3,19.7
0,Bronx County,2025-03-07T20:00,32.9,42.4,29,18.2
0,Bronx County,2025-03-07T21:00,34.6,42.4,22.7,17.3
0,Bronx County,2025-03-07T22:00,36.1,43,19,16.5
0,Bronx County,2025-03-07T23:00,35.8,42.5,18.5,16.7
0,Bronx County,2025-03-08T00:00,36.7,41.7,13.6,16.3
0,Bronx County,2025-03-08T01:00,37.1,40.8,9.9,16.1
0,Bronx County,2025-03-08T02:00,38.3,41.1,7.2,15.6
0,Bronx County,2025-03-08T03:00,40.5,42.8,5.5,14.7
0,Bronx County,2025-03-08T04:00,44.1,45.6,3.4,13.6
0,Bronx County,2025-03-08T05:00,45.3,47.5,4.9,13.2
0,Bronx County,2025-03-08T06:00,45,47.6,5.6,13.3
0,Bronx County,2025-03-08T07:00,42.4,47,10.8,14.1
0,Bronx County,2025-03-08T08:00,38.5,45.8,18.8,15.5
0,Bronx County,2025-03-08T09:00,36.2,45.4,25.3,16.5
0,Bronx County,2025-03-08T10:00,36,45.6,26.4,16.6
0,Bronx County,2025-03-08T11:00,34.3,45.2,31.7,17.4
0,Bronx County,2025-03-08T12:00,32.4,44.5,37.2,18.4
0,Bronx County,2025-03-08T13:00,31.6,43.7,38.3,18.9
0,Bronx County,2025-03-08T14:00,30.4,43.5,43.1,19.7
0,Bronx County,2025-03-08T15:00,28.9,43.1,48.9,20.6
0,Bronx County,2025-03-08T16:00,29.2,43.7,49.6,20.5
0,Bronx County,2025-03-08T17:00,29.1,43.9,50.5,20.5
0,Bronx County,2025-03-08T18:00,31.2,44.1,41.1,19.1
0,Bronx County,2025-03-08T19:00,31.1,43,37.8,19.2
0,Bronx County,2025-03-08T20:00,33.2,42.9,29,18
0,Bronx County,2025-03-08T21:00,34.4,43.2,25.4,17.4
0,Bronx County,2025-03-08T22:00,36.5,44.1,20.5,16.3
0,Bronx County,2025-03-08T23:00,38.6,44,13.7,15.5
0,Bronx County,2025-03-09T00:00,38.3,42.6,11.2,15.6
0,Bronx County,2025-03-09T01:00,38.8,42,8.4,15.4
0,Bronx County,2025-03-09T03:00,39.8,42.1,5.8,15
0,Bronx County,2025-03-09T04:00,40.3,42.6,5.8,14.8
0,Bronx County,2025-03-09T05:00,43.4,44.7,2.9,13.8
0,Bronx County,2025-03-09T06:00,45.5,46.7,2.6,13.1
0,Bronx County,2025-03-09T07:00,44.8,46.6,3.8,13.3
0,Bronx County,2025-03-09T08:00,44.8,47.9,7,13.3
0,Bronx County,2025-03-09T09:00,45.1,48.9,8.6,13.3
0,Bronx County,2025-03-09T10:00,44.3,48.6,9.6,13.5
0,Bronx County,2025-03-09T11:00,42.8,48.6,13.7,14
0,Bronx County,2025-03-09T12:00,40.2,47.7,18.4,14.8
0,Bronx County,2025-03-09T13:00,37.8,46.8,23.8,15.8
0,Bronx County,2025-03-09T14:00,34.5,45.9,33.1,17.3
0,Bronx County,2025-03-09T15:00,33.8,45.7,35,17.7
0,Bronx County,2025-03-09T16:00,35,46,31.4,17.1
0,Bronx County,2025-03-09T17:00,33.9,45.8,35,17.6
0,Bronx County,2025-03-09T18:00,35.3,45.5,28.7,16.9
0,Bronx County,2025-03-09T19:00,36.2,45.3,24.9,16.5
0,Bronx County,2025-03-09T20:00,36,44.4,23,16.6
0,Bronx County,2025-03-09T21:00,38.5,44.7,16.1,15.5
