record_id,region_index,region_label,corridor_id,corridor_label,source_hub,target_hub,time,day_of_week,hour_of_day,is_weekend,month,demand_index,temp_c,rain_mm,snow_mm,wind_kmh,cloud_cover_pct,visibility_km,incident_count,incident_severity,event_intensity,roadwork_active,school_holiday,transit_disruption_pct,baseline_flow_veh_per_h,observed_flow_veh_per_h,speed_kmh,free_flow_speed_kmh,congestion_level_pct,travel_time_per_10km_min,travel_time_p90_per_10km_min,travel_time_variability_pct
showcase-052316,8,Innovation Arc,C09,University Spur to Tech Park,University Spur,Tech Park,2025-07-01T15:00,Tuesday,15,0,7,1.416,16.58,0.17,0.0,11.74,40.5,16.31,0,0.19,0.0,0,1,8.98,1490,1957,30.86,61.0,49.4,19.44,21.63,11.29
showcase-052317,9,Logistics South,C10,Industrial Belt to Harbor Exchange,Industrial Belt,Harbor Exchange,2025-07-01T15:00,Tuesday,15,0,7,1.466,17.71,0.01,0.0,12.01,56.2,15.71,0,0.244,0.0,0,1,5.0,2060,2983,26.24,58.0,54.76,22.87,24.4,6.68
showcase-052318,10,Airport Causeway,C11,Airport Causeway to Harbor Exchange,Airport Causeway,Harbor Exchange,2025-07-01T15:00,Tuesday,15,0,7,1.556,18.31,1.43,0.0,16.16,68.6,14.41,1,0.476,0.0,0,1,12.65,2240,3061,15.45,63.0,75.48,38.84,48.85,25.78
showcase-052319,11,Riverside Freight Belt,C12,Riverside Belt to Industrial Docks,Riverside Belt,Industrial Docks,2025-07-01T15:00,Tuesday,15,0,7,1.446,18.64,0.05,0.0,17.85,60.2,14.82,2,0.55,0.0,0,1,26.29,1825,2664,13.9,55.0,74.72,43.15,55.15,27.82
showcase-052320,0,Old Town Core,C01,Old Town Gate to River Market,Old Town Gate,River Market,2025-07-01T16:00,Tuesday,16,0,7,1.642,18.05,0.02,0.0,21.79,33.2,14.72,0,0.309,0.0,0,1,7.22,1650,2358,18.15,42.0,56.79,33.06,36.2,9.48
showcase-052321,1,North Heights,C02,Old Town Gate to Hill Junction,Old Town Gate,Hill Junction,2025-07-01T16:00,Tuesday,16,0,7,1.572,18.06,0.58,0.0,20.18,37.5,14.22,1,0.47,0.0,0,1,17.89,1520,2144,15.23,48.0,68.26,39.39,47.61,20.87
showcase-052322,2,Harbor Belt,C03,River Market to Harbor Exchange,River Market,Harbor Exchange,2025-07-01T16:00,Tuesday,16,0,7,1.702,15.98,0.05,0.0,19.28,48.7,15.89,0,0.328,0.0,0,1,10.03,2140,3393,21.38,54.0,60.41,28.07,31.6,12.59
showcase-052323,3,Harbor Belt,C04,Hill Junction to Harbor Exchange,Hill Junction,Harbor Exchange,2025-07-01T16:00,Tuesday,16,0,7,1.672,15.56,0.0,0.0,21.87,32.0,14.2,0,0.213,0.0,0,1,8.64,1960,3166,19.26,52.0,62.95,31.15,34.78,11.65
showcase-052324,4,Civic Spine,C05,Old Town Gate to Harbor Exchange Loop,Old Town Gate,Harbor Exchange,2025-07-01T16:00,Tuesday,16,0,7,1.652,16.08,0.28,0.0,11.87,61.6,14.25,2,0.697,0.0,1,1,33.45,1880,2968,7.5,50.0,85.0,80.0,112.19,40.24
showcase-052325,5,Entertainment Mile,C06,River Market to Stadium Mile,River Market,Stadium Mile,2025-07-01T16:00,Tuesday,16,0,7,1.602,15.75,1.13,0.0,16.69,41.3,14.05,2,0.76,0.0,0,1,26.2,1760,2817,7.5,46.0,83.7,80.0,114.37,42.97
showcase-052326,6,Entertainment Mile,C07,Stadium Mile to Harbor Exchange,Stadium Mile,Harbor Exchange,2025-07-01T16:00,Tuesday,16,0,7,1.682,16.43,0.0,0.0,11.97,38.5,14.59,0,0.275,0.0,0,1,8.15,1940,3245,17.58,44.0,60.04,34.12,38.65,13.28
showcase-052327,7,Campus Ridge,C08,Hill Junction to University Spur,Hill Junction,University Spur,2025-07-01T16:00,Tuesday,16,0,7,1.532,16.06,2.31,0.0,23.67,61.4,12.34,2,0.812,0.0,0,1,30.91,1380,2057,7.5,57.0,86.84,80.0,115.44,44.3
showcase-052328,8,Innovation Arc,C09,University Spur to Tech Park,University Spur,Tech Park,2025-07-01T16:00,Tuesday,16,0,7,1.582,16.81,0.5,0.0,16.77,39.6,14.63,2,0.625,0.0,0,1,29.19,1490,2389,13.79,61.0,77.39,43.5,59.0,35.62
showcase-052329,9,Logistics South,C10,Industrial Belt to Harbor Exchange,Industrial Belt,Harbor Exchange,2025-07-01T16:00,Tuesday,16,0,7,1.632,16.56,0.6,0.0,18.75,41.4,15.75,1,0.503,0.0,0,1,13.35,2060,3150,15.4,58.0,73.45,38.96,47.07,20.81
showcase-052330,10,Airport Causeway,C11,Airport Causeway to Harbor Exchange,Airport Causeway,Harbor Exchange,2025-07-01T16:00,Tuesday,16,0,7,1.722,16.86,1.02,0.0,16.24,40.8,13.6,0,0.355,0.0,0,1,6.56,2240,3875,22.33,63.0,64.56,26.87,29.76,10.76
showcase-052331,11,Riverside Freight Belt,C12,Riverside Belt to Industrial Docks,Riverside Belt,Industrial Docks,2025-07-01T16:00,Tuesday,16,0,7,1.612,17.09,0.82,0.0,25.22,46.1,13.88,0,0.298,0.0,0,1,4.46,1825,2846,18.42,55.0,66.51,32.58,36.58,12.27
showcase-052332,0,Old Town Core,C01,Old Town Gate to River Market,Old Town Gate,River Market,2025-07-01T17:00,Tuesday,17,0,7,1.742,16.99,0.73,0.0,23.22,32.4,15.47,0,0.256,0.0,0,1,10.13,1650,2597,12.43,42.0,70.42,48.29,54.24,12.33
showcase-052333,1,North Heights,C02,Old Town Gate to Hill Junction,Old Town Gate,Hill Junction,2025-07-01T17:00,Tuesday,17,0,7,1.672,15.34,0.04,0.0,9.18,36.3,14.69,0,0.319,0.0,0,1,7.2,1520,2349,18.8,48.0,60.83,31.91,35.87,12.42
showcase-052334,2,Harbor Belt,C03,River Market to Harbor Exchange,River Market,Harbor Exchange,2025-07-01T17:00,Tuesday,17,0,7,1.802,17.36,0.0,0.0,23.36,45.3,14.19,0,0.301,0.0,0,1,4.36,2140,3458,18.23,54.0,66.24,32.91,35.47,7.77
showcase-052335,3,Harbor Belt,C04,Hill Junction to Harbor Exchange,Hill Junction,Harbor Exchange,2025-07-01T17:00,Tuesday,17,0,7,1.772,15.37,0.1,0.0,25.81,48.0,14.12,1,0.438,0.0,0,1,14.99,1960,3528,15.32,52.0,70.53,39.16,45.6,16.44
showcase-052336,4,Civic Spine,C05,Old Town Gate to Harbor Exchange Loop,Old Town Gate,Harbor Exchange,2025-07-01T17:00,Tuesday,17,0,7,1.752,16.66,3.2,0.0,13.57,62.4,12.84,1,0.612,0.0,1,1,24.63,1880,3182,7.5,50.0,85.0,80.0,108.1,35.12
showcase-052337,5,Entertainment Mile,C06,River Market to Stadium Mile,River Market,Stadium Mile,2025-07-01T17:00,Tuesday,17,0,7,1.702,15.66,0.13,0.0,10.1,48.4,14.99,1,0.465,0.0,0,1,12.99,1760,2840,16.84,46.0,63.39,35.63,41.7,17.03
showcase-052338,6,Entertainment Mile,C07,Stadium Mile to Harbor Exchange,Stadium Mile,Harbor Exchange,2025-07-01T17:00,Tuesday,17,0,7,1.782,14.87,0.71,0.0,21.34,31.3,14.5,0,0.247,0.0,0,1,10.58,1940,3182,14.2,44.0,67.72,42.24,48.48,14.78
showcase-052339,7,Campus Ridge,C08,Hill Junction to University Spur,Hill Junction,University Spur,2025-07-01T17:00,Tuesday,17,0,7,1.632,15.82,0.12,0.0,17.35,58.7,14.09,0,0.349,0.0,0,1,9.91,1380,2185,21.97,57.0,61.46,27.31,31.05,13.69
showcase-052340,8,Innovation Arc,C09,University Spur to Tech Park,University Spur,Tech Park,2025-07-01T17:00,Tuesday,17,0,7,1.682,15.47,1.9,0.0,22.51,47.5,13.33,1,0.56,0.0,0,1,13.1,1490,2382,13.49,61.0,77.88,44.47,54.14,21.75
showcase-052341,9,Logistics South,C10,Industrial Belt to Harbor Exchange,Industrial Belt,Harbor Exchange,2025-07-01T17:00,Tuesday,17,0,7,1.732,17.11,0.14,0.0,16.7,57.8,15.2,0,0.327,0.0,0,1,9.61,2060,3636,24.53,58.0,57.71,24.46,26.61,8.78
showcase-052342,10,Airport Causeway,C11,Airport Causeway to Harbor Exchange,Airport Causeway,Harbor Exchange,2025-07-01T17:00,Tuesday,17,0,7,1.822,15.88,0.03,0.0,21.3,51.0,15.16,1,0.431,0.0,0,1,11.43,2240,3889,16.51,63.0,73.79,36.33,43.84,20.68
showcase-052343,11,Riverside Freight Belt,C12,Riverside Belt to Industrial Docks,Riverside Belt,Industrial Docks,2025-07-01T17:00,Tuesday,17,0,7,1.712,16.59,0.08,0.0,20.17,55.3,15.43,0,0.384,0.0,0,1,6.5,1825,3076,21.38,55.0,61.13,28.06,31.86,13.54
showcase-052344,0,Old Town Core,C01,Old Town Gate to River Market,Old Town Gate,River Market,2025-07-01T18:00,Tuesday,18,0,7,1.719,14.71,0.25,0.0,21.2,45.4,15.43,0,0.292,0.0,0,1,4.76,1650,2828,16.9,42.0,59.75,35.5,38.98,9.8
showcase-052345,1,North Heights,C02,Old Town Gate to Hill Junction,Old Town Gate,Hill Junction,2025-07-01T18:00,Tuesday,18,0,7,1.649,14.79,0.2,0.0,26.57,48.3,14.25,2,0.666,0.0,0,1,29.9,1520,2329,10.33,48.0,78.48,58.1,78.9,35.79
showcase-052346,2,Harbor Belt,C03,River Market to Harbor Exchange,River Market,Harbor Exchange,2025-07-01T18:00,Tuesday,18,0,7,1.779,15.66,0.08,0.0,26.66,33.1,14.29,0,0.202,0.0,0,1,6.67,2140,3548,17.64,54.0,67.33,34.01,36.19,6.4
showcase-052347,3,Harbor Belt,C04,Hill Junction to Harbor Exchange,Hill Junction,Harbor Exchange,2025-07-01T18:00,Tuesday,18,0,7,1.749,14.49,0.52,0.0,16.16,60.4,15.59,1,0.528,0.0,0,1,16.91,1960,3292,12.12,52.0,76.69,49.5,57.83,16.82
showcase-052348,4,Civic Spine,C05,Old Town Gate to Harbor Exchange Loop,Old Town Gate,Harbor Exchange,2025-07-01T18:00,Tuesday,18,0,7,1.729,15.31,0.01,0.0,21.18,32.5,14.96,1,0.57,0.0,1,1,27.3,1880,3067,9.41,50.0,81.19,63.79,82.75,29.73
showcase-052349,5,Entertainment Mile,C06,River Market to Stadium Mile,River Market,Stadium Mile,2025-07-01T18:00,Tuesday,18,0,7,1.679,14.81,1.13,0.0,15.89,39.7,13.28,0,0.314,0.0,0,1,6.75,1760,2687,14.88,46.0,67.64,40.31,45.44,12.72
showcase-052350,6,Entertainment Mile,C07,Stadium Mile to Harbor Exchange,Stadium Mile,Harbor Exchange,2025-07-01T18:00,Tuesday,18,0,7,1.759,15.54,0.01,0.0,22.42,54.1,15.81,0,0.209,0.0,0,1,8.24,1940,3208,17.46,44.0,60.31,34.36,37.68,9.66
showcase-052351,7,Campus Ridge,C08,Hill Junction to University Spur,Hill Junction,University Spur,2025-07-01T18:00,Tuesday,18,0,7,1.609,14.29,0.0,0.0,24.95,51.2,15.64,2,0.705,0.0,0,1,30.08,1380,2259,10.77,57.0,81.11,55.72,73.58,32.05
showcase-052352,8,Innovation Arc,C09,University Spur to Tech Park,University Spur,Tech Park,2025-07-01T18:00,Tuesday,18,0,7,1.659,15.13,0.05,0.0,20.13,55.8,14.17,0,0.388,0.0,0,1,9.51,1490,2542,25.64,61.0,57.97,23.4,26.01,11.14
showcase-052353,9,Logistics South,C10,Industrial Belt to Harbor Exchange,Industrial Belt,Harbor Exchange,2025-07-01T18:00,Tuesday,18,0,7,1.709,15.31,0.03,0.0,24.71,28.8,14.45,0,0.217,0.0,0,1,9.12,2060,3470,21.83,58.0,62.36,27.48,29.58,7.63
showcase-052354,10,Airport Causeway,C11,Airport Causeway to Harbor Exchange,Airport Causeway,Harbor Exchange,2025-07-01T18:00,Tuesday,18,0,7,1.799,16.15,0.02,0.0,21.45,54.4,14.05,0,0.246,0.0,0,1,9.65,2240,3902,25.23,63.0,59.96,23.79,25.69,7.97
showcase-052355,11,Riverside Freight Belt,C12,Riverside Belt to Industrial Docks,Riverside Belt,Industrial Docks,2025-07-01T18:00,Tuesday,18,0,7,1.689,14.56,0.24,0.0,26.4,38.7,15.56,2,0.588,0.0,0,1,26.83,1825,2826,9.31,55.0,83.06,64.41,83.85,30.18
showcase-052356,0,Old Town Core,C01,Old Town Gate to River Market,Old Town Gate,River Market,2025-07-01T19:00,Tuesday,19,0,7,1.572,13.06,0.44,0.0,15.26,54.6,13.97,0,0.293,0.0,0,1,4.0,1650,2293,18.52,42.0,55.9,32.39,35.22,8.75
showcase-052357,1,North Heights,C02,Old Town Gate to Hill Junction,Old Town Gate,Hill Junction,2025-07-01T19:00,Tuesday,19,0,7,1.502,14.55,0.0,0.0,22.63,56.5,14.14,0,0.286,0.0,0,1,7.85,1520,2277,20.84,48.0,56.58,28.79,30.92,7.4
showcase-052358,2,Harbor Belt,C03,River Market to Harbor Exchange,River Market,Harbor Exchange,2025-07-01T19:00,Tuesday,19,0,7,1.632,14.61,1.1,0.0,28.17,52.1,13.65,0,0.356,0.0,0,1,4.32,2140,3394,17.22,54.0,68.11,34.85,39.46,13.24
showcase-052359,3,Harbor Belt,C04,Hill Junction to Harbor Exchange,Hill Junction,Harbor Exchange,2025-07-01T19:00,Tuesday,19,0,7,1.602,14.58,0.0,0.0,16.65,37.4,15.28,0,0.261,0.0,0,1,5.51,1960,2938,23.2,52.0,55.39,25.86,29.32,13.38
showcase-052360,4,Civic Spine,C05,Old Town Gate to Harbor Exchange Loop,Old Town Gate,Harbor Exchange,2025-07-01T19:00,Tuesday,19,0,7,1.582,14.03,0.36,0.0,13.49,42.2,14.75,0,0.266,0.0,1,1,14.57,1880,2793,13.99,50.0,72.02,42.89,48.98,14.19
showcase-052361,5,Entertainment Mile,C06,River Market to Stadium Mile,River Market,Stadium Mile,2025-07-01T19:00,Tuesday,19,0,7,1.532,14.43,1.44,0.0,12.96,57.8,14.73,0,0.263,0.0,0,1,5.05,1760,2710,16.93,46.0,63.2,35.45,41.63,17.44
showcase-052362,6,Entertainment Mile,C07,Stadium Mile to Harbor Exchange,Stadium Mile,Harbor Exchange,2025-07-01T19:00,Tuesday,19,0,7,1.612,13.59,0.17,0.0,13.98,39.6,15.52,1,0.424,0.0,0,1,17.47,1940,2897,16.58,44.0,62.32,36.19,42.89,18.53
showcase-052363,7,Campus Ridge,C08,Hill Junction to University Spur,Hill Junction,University Spur,2025-07-01T19:00,Tuesday,19,0,7,1.462,15.43,0.14,0.0,17.28,61.0,14.6,0,0.323,0.0,0,1,8.98,1380,1869,25.01,57.0,56.13,23.99,25.65,6.92
showcase-052364,8,Innovation Arc,C09,University Spur to Tech Park,University Spur,Tech Park,2025-07-01T19:00,Tuesday,19,0,7,1.512,13.81,0.1,0.0,12.98,60.0,15.78,0,0.268,0.0,0,1,10.98,1490,2112,29.42,61.0,51.77,20.39,21.94,7.62
showcase-052365,9,Logistics South,C10,Industrial Belt to Harbor Exchange,Industrial Belt,Harbor Exchange,2025-07-01T19:00,Tuesday,19,0,7,1.562,15.1,2.07,0.0,28.93,47.5,13.59,0,0.415,0.0,0,1,10.25,2060,3047,14.86,58.0,74.38,40.38,46.89,16.12
showcase-052366,10,Airport Causeway,C11,Airport Causeway to Harbor Exchange,Airport Causeway,Harbor Exchange,2025-07-01T19:00,Tuesday,19,0,7,1.652,14.42,0.01,0.0,12.98,43.5,15.46,0,0.184,0.0,0,1,10.71,2240,3558,27.58,63.0,56.22,21.75,24.53,12.76
showcase-052367,11,Riverside Freight Belt,C12,Riverside Belt to Industrial Docks,Riverside Belt,Industrial Docks,2025-07-01T19:00,Tuesday,19,0,7,1.542,15.29,0.92,0.0,27.57,63.8,13.84,1,0.562,0.0,0,1,18.36,1825,2744,16.75,55.0,69.54,35.82,42.82,19.53
showcase-052368,0,Old Town Core,C01,Old Town Gate to River Market,Old Town Gate,River Market,2025-07-01T20:00,Tuesday,20,0,7,1.365,12.75,0.0,0.0,10.17,38.7,14.39,1,0.4,0.0,0,1,15.15,1650,1989,19.14,42.0,54.42,31.34,37.94,21.05
showcase-052369,1,North Heights,C02,Old Town Gate to Hill Junction,Old Town Gate,Hill Junction,2025-07-01T20:00,Tuesday,20,0,7,1.295,14.65,1.01,0.0,14.43,44.9,13.63,0,0.234,0.0,0,1,7.16,1520,1993,20.2,48.0,57.93,29.71,32.51,9.43
showcase-052370,2,Harbor Belt,C03,River Market to Harbor Exchange,River Market,Harbor Exchange,2025-07-01T20:00,Tuesday,20,0,7,1.425,13.85,0.04,0.0,18.51,41.8,14.85,0,0.188,0.0,0,1,9.43,2140,2697,26.48,54.0,50.97,22.66,24.07,6.2
showcase-052371,3,Harbor Belt,C04,Hill Junction to Harbor Exchange,Hill Junction,Harbor Exchange,2025-07-01T20:00,Tuesday,20,0,7,1.395,14.76,0.54,0.0,20.82,29.9,13.77,0,0.276,0.0,0,1,10.19,1960,2492,22.39,52.0,56.93,26.79,30.16,12.59
showcase-052372,4,Civic Spine,C05,Old Town Gate to Harbor Exchange Loop,Old Town Gate,Harbor Exchange,2025-07-01T20:00,Tuesday,20,0,7,1.375,12.02,0.0,0.0,25.16,56.9,15.42,0,0.291,0.0,1,1,13.82,1880,2253,16.94,50.0,66.13,35.43,42.67,20.44
showcase-052373,5,Entertainment Mile,C06,River Market to Stadium Mile,River Market,Stadium Mile,2025-07-01T20:00,Tuesday,20,0,7,1.325,12.99,1.24,0.0,11.65,51.3,14.52,0,0.259,0.0,0,1,9.86,1760,2206,20.59,46.0,55.24,29.14,33.34,14.4
showcase-052374,6,Entertainment Mile,C07,Stadium Mile to Harbor Exchange,Stadium Mile,Harbor Exchange,2025-07-01T20:00,Tuesday,20,0,7,1.405,13.34,0.17,0.0,26.82,28.4,16.28,0,0.337,0.0,0,1,8.94,1940,2568,18.81,44.0,57.25,31.9,34.69,8.74
showcase-052375,7,Campus Ridge,C08,Hill Junction to University Spur,Hill Junction,University Spur,2025-07-01T20:00,Tuesday,20,0,7,1.255,13.04,0.02,0.0,14.64,30.2,15.0,2,0.664,0.0,0,1,27.29,1380,1768,17.12,57.0,69.97,35.05,45.67,30.31
showcase-052376,8,Innovation Arc,C09,University Spur to Tech Park,University Spur,Tech Park,2025-07-01T20:00,Tuesday,20,0,7,1.305,13.87,0.0,0.0,18.73,56.9,15.34,0,0.314,0.0,0,1,11.58,1490,1936,30.31,61.0,50.31,19.8,21.07,6.4
showcase-052377,9,Logistics South,C10,Industrial Belt to Harbor Exchange,Industrial Belt,Harbor Exchange,2025-07-01T20:00,Tuesday,20,0,7,1.355,12.21,0.16,0.0,16.96,58.1,14.58,1,0.542,0.0,0,1,16.38,2060,2541,22.29,58.0,61.56,26.91,31.51,17.1
showcase-052378,10,Airport Causeway,C11,Airport Causeway to Harbor Exchange,Airport Causeway,Harbor Exchange,2025-07-01T20:00,Tuesday,20,0,7,1.445,13.36,0.15,0.0,26.31,29.2,16.07,0,0.258,0.0,0,1,8.51,2240,2882,25.84,63.0,58.99,23.22,25.09,8.06
showcase-052379,11,Riverside Freight Belt,C12,Riverside Belt to Industrial Docks,Riverside Belt,Industrial Docks,2025-07-01T20:00,Tuesday,20,0,7,1.335,14.32,0.08,0.0,19.54,48.9,14.38,0,0.35,0.0,0,1,4.62,1825,2406,28.28,55.0,48.58,21.22,23.8,12.15
showcase-052380,0,Old Town Core,C01,Old Town Gate to River Market,Old Town Gate,River Market,2025-07-01T21:00,Tuesday,21,0,7,1.174,11.44,0.91,0.0,24.26,44.4,14.97,0,0.227,0.0,0,1,10.45,1650,1932,17.62,42.0,58.04,34.05,38.96,14.42
showcase-052381,1,North Heights,C02,Old Town Gate to Hill Junction,Old Town Gate,Hill Junction,2025-07-01T21:00,Tuesday,21,0,7,1.104,12.58,0.03,0.0,16.45,58.4,16.18,0,0.362,0.0,0,1,7.67,1520,1712,27.52,48.0,42.67,21.8,23.83,9.32
showcase-052382,2,Harbor Belt,C03,River Market to Harbor Exchange,River Market,Harbor Exchange,2025-07-01T21:00,Tuesday,21,0,7,1.234,13.33,0.71,0.0,14.31,34.6,14.25,1,0.602,0.0,0,1,15.07,2140,2375,19.0,54.0,64.82,31.59,38.43,21.65
showcase-052383,3,Harbor Belt,C04,Hill Junction to Harbor Exchange,Hill Junction,Harbor Exchange,2025-07-01T21:00,Tuesday,21,0,7,1.204,11.81,0.2,0.0,14.99,38.0,15.4,0,0.404,0.0,0,1,4.29,1960,2404,25.05,52.0,51.83,23.96,26.99,12.63
showcase-052384,4,Civic Spine,C05,Old Town Gate to Harbor Exchange Loop,Old Town Gate,Harbor Exchange,2025-07-01T21:00,Tuesday,21,0,7,1.184,12.98,0.27,0.0,16.88,41.3,14.11,0,0.464,0.0,1,1,15.09,1880,2084,20.75,50.0,58.5,28.91,34.01,17.62
showcase-052385,5,Entertainment Mile,C06,River Market to Stadium Mile,River Market,Stadium Mile,2025-07-01T21:00,Tuesday,21,0,7,1.134,13.34,0.81,0.0,15.32,51.1,14.48,0,0.292,0.0,0,1,9.65,1760,2033,22.2,46.0,51.74,27.02,30.36,12.38
showcase-052386,6,Entertainment Mile,C07,Stadium Mile to Harbor Exchange,Stadium Mile,Harbor Exchange,2025-07-01T21:00,Tuesday,21,0,7,1.214,14.0,0.02,0.0,22.47,52.9,14.77,1,0.568,0.0,0,1,14.72,1940,2317,19.14,44.0,56.5,31.35,37.95,21.04
showcase-052387,7,Campus Ridge,C08,Hill Junction to University Spur,Hill Junction,University Spur,2025-07-01T21:00,Tuesday,21,0,7,1.064,14.04,0.04,0.0,11.34,27.6,16.46,0,0.296,0.0,0,1,7.11,1380,1452,32.56,57.0,42.88,18.43,20.64,12.0
showcase-052388,8,Innovation Arc,C09,University Spur to Tech Park,University Spur,Tech Park,2025-07-01T21:00,Tuesday,21,0,7,1.114,12.88,0.09,0.0,14.39,38.1,15.62,0,0.352,0.0,0,1,9.3,1490,1483,32.13,61.0,47.33,18.67,20.92,12.05
showcase-052389,9,Logistics South,C10,Industrial Belt to Harbor Exchange,Industrial Belt,Harbor Exchange,2025-07-01T21:00,Tuesday,21,0,7,1.164,14.04,0.7,0.0,19.57,50.3,13.55,0,0.417,0.0,0,1,4.61,2060,2217,29.62,58.0,48.94,20.26,23.05,13.75
showcase-052390,10,Airport Causeway,C11,Airport Causeway to Harbor Exchange,Airport Causeway,Harbor Exchange,2025-07-01T21:00,Tuesday,21,0,7,1.254,12.23,0.86,0.0,13.66,32.4,13.8,1,0.483,0.0,0,1,11.66,2240,2817,23.12,63.0,63.31,25.96,31.19,20.15
showcase-052391,11,Riverside Freight Belt,C12,Riverside Belt to Industrial Docks,Riverside Belt,Industrial Docks,2025-07-01T21:00,Tuesday,21,0,7,1.144,11.56,0.0,0.0,14.53,45.8,14.64,0,0.2,0.0,0,1,6.24,1825,2102,28.36,55.0,48.44,21.16,22.9,8.24
showcase-052392,0,Old Town Core,C01,Old Town Gate to River Market,Old Town Gate,River Market,2025-07-01T22:00,Tuesday,22,0,7,1.042,12.66,0.07,0.0,19.16,43.5,14.96,0,0.322,0.0,0,1,11.29,1650,1637,25.62,42.0,39.0,23.42,25.27,7.91
showcase-052393,1,North Heights,C02,Old Town Gate to Hill Junction,Old Town Gate,Hill Junction,2025-07-01T22:00,Tuesday,22,0,7,0.972,12.49,1.2,0.0,18.3,50.2,13.43,0,0.291,0.0,0,1,10.67,1520,1342,23.24,48.0,51.59,25.82,28.13,8.96
showcase-052394,2,Harbor Belt,C03,River Market to Harbor Exchange,River Market,Harbor Exchange,2025-07-01T22:00,Tuesday,22,0,7,1.102,13.51,0.1,0.0,15.04,52.4,14.92,0,0.277,0.0,0,1,7.94,2140,2386,31.34,54.0,41.96,19.15,20.83,8.76
showcase-052395,3,Harbor Belt,C04,Hill Junction to Harbor Exchange,Hill Junction,Harbor Exchange,2025-07-01T22:00,Tuesday,22,0,7,1.072,12.14,0.08,0.0,17.87,50.7,15.55,0,0.303,0.0,0,1,11.66,1960,2011,28.1,52.0,45.97,21.35,22.9,7.24
showcase-052396,4,Civic Spine,C05,Old Town Gate to Harbor Exchange Loop,Old Town Gate,Harbor Exchange,2025-07-01T22:00,Tuesday,22,0,7,1.052,12.06,0.77,0.0,14.39,45.6,14.63,0,0.316,0.0,1,1,15.99,1880,1800,20.76,50.0,58.48,28.9,33.58,16.2
showcase-052397,5,Entertainment Mile,C06,River Market to Stadium Mile,River Market,Stadium Mile,2025-07-01T22:00,Tuesday,22,0,7,1.002,10.89,0.54,0.0,17.79,48.6,13.8,0,0.379,0.0,0,1,9.81,1760,1672,26.62,46.0,42.13,22.54,25.38,12.62
showcase-052398,6,Entertainment Mile,C07,Stadium Mile to Harbor Exchange,Stadium Mile,Harbor Exchange,2025-07-01T22:00,Tuesday,22,0,7,1.082,11.46,0.66,0.0,23.64,41.5,15.3,1,0.421,0.0,0,1,13.63,1940,1989,20.48,44.0,53.46,29.3,35.6,21.51
showcase-052399,7,Campus Ridge,C08,Hill Junction to University Spur,Hill Junction,University Spur,2025-07-01T22:00,Tuesday,22,0,7,0.932,11.59,1.0,0.0,20.41,64.4,13.16,0,0.361,0.0,0,1,8.01,1380,1272,32.89,57.0,42.3,18.24,20.6,12.96
showcase-052400,8,Innovation Arc,C09,University Spur to Tech Park,University Spur,Tech Park,2025-07-01T22:00,Tuesday,22,0,7,0.982,12.06,0.07,0.0,18.72,26.8,14.94,0,0.253,0.0,0,1,7.48,1490,1362,33.58,61.0,44.95,17.87,19.53,9.3
showcase-052401,9,Logistics South,C10,Industrial Belt to Harbor Exchange,Industrial Belt,Harbor Exchange,2025-07-01T22:00,Tuesday,22,0,7,1.032,12.8,0.08,0.0,16.15,44.7,15.77,0,0.339,0.0,0,1,7.5,2060,1877,34.85,58.0,39.92,17.22,18.96,10.1
showcase-052402,10,Airport Causeway,C11,Airport Causeway to Harbor Exchange,Airport Causeway,Harbor Exchange,2025-07-01T22:00,Tuesday,22,0,7,1.122,12.26,0.88,0.0,20.76,55.0,15.33,0,0.218,0.0,0,1,11.26,2240,2372,28.64,63.0,54.54,20.95,22.95,9.52
showcase-052403,11,Riverside Freight Belt,C12,Riverside Belt to Industrial Docks,Riverside Belt,Industrial Docks,2025-07-01T22:00,Tuesday,22,0,7,1.012,12.09,0.59,0.0,18.81,43.8,14.5,0,0.299,0.0,0,1,5.59,1825,1677,28.46,55.0,48.25,21.08,23.41,11.04
showcase-052404,0,Old Town Core,C01,Old Town Gate to River Market,Old Town Gate,River Market,2025-07-01T23:00,Tuesday,23,0,7,0.971,11.11,0.33,0.0,23.53,46.7,15.13,0,0.237,0.0,0,1,7.41,1650,1565,21.81,42.0,48.07,27.51,30.55,11.04
showcase-052405,1,North Heights,C02,Old Town Gate to Hill Junction,Old Town Gate,Hill Junction,2025-07-01T23:00,Tuesday,23,0,7,0.901,11.43,0.12,0.0,11.3,46.2,15.72,0,0.345,0.0,0,1,7.1,1520,1338,31.46,48.0,34.47,19.07,21.77,14.17
showcase-052406,2,Harbor Belt,C03,River Market to Harbor Exchange,River Market,Harbor Exchange,2025-07-01T23:00,Tuesday,23,0,7,1.031,11.06,0.03,0.0,24.23,39.1,15.73,1,0.442,0.0,0,1,16.83,2140,1991,25.99,54.0,51.87,23.09,26.68,15.55
showcase-052407,3,Harbor Belt,C04,Hill Junction to Harbor Exchange,Hill Junction,Harbor Exchange,2025-07-01T23:00,Tuesday,23,0,7,1.001,13.28,1.21,0.0,13.21,36.3,13.6,0,0.393,0.0,0,1,4.03,1960,1807,26.61,52.0,48.82,22.55,26.2,16.17
